date,run,scenario,Drug,Efficacy
2004-05-01,22,015_mft_al25_asaq75,AL,0.9242891185822365
2004-05-01,23,015_mft_al25_asaq75,AL,0.924655516289339
2004-05-01,24,015_mft_al25_asaq75,AL,0.9258734834958298
2004-05-01,25,015_mft_al25_asaq75,AL,0.9267826023776736
2004-05-01,26,015_mft_al25_asaq75,AL,0.9262512434793534
2004-05-01,27,015_mft_al25_asaq75,AL,0.9244636674437993
2004-05-01,28,015_mft_al25_asaq75,AL,0.9242427949497938
2004-05-01,29,015_mft_al25_asaq75,AL,0.9248820562249448
2004-05-01,30,015_mft_al25_asaq75,AL,0.9247912284889406
2004-05-01,31,015_mft_al25_asaq75,AL,0.9268033672669242
2004-06-01,0,015_mft_al25_asaq75,AL,0.9232743709805981
2004-06-01,1,015_mft_al25_asaq75,AL,0.923021037625826
2004-06-01,2,015_mft_al25_asaq75,AL,0.9251260804046655
2004-06-01,3,015_mft_al25_asaq75,AL,0.9252337366340231
2004-06-01,4,015_mft_al25_asaq75,AL,0.9249676356612008
2004-06-01,5,015_mft_al25_asaq75,AL,0.9253476194167255
2004-06-01,6,015_mft_al25_asaq75,AL,0.925284045740393
2004-06-01,7,015_mft_al25_asaq75,AL,0.9256873659311039
2004-06-01,8,015_mft_al25_asaq75,AL,0.9252030201431709
2004-06-01,9,015_mft_al25_asaq75,AL,0.9266427552566057
2004-06-01,10,015_mft_al25_asaq75,AL,0.9267387100616494
2004-06-01,11,015_mft_al25_asaq75,AL,0.9254527239585449
2004-06-01,12,015_mft_al25_asaq75,AL,0.9238973623234564
2004-06-01,13,015_mft_al25_asaq75,AL,0.9262203043929901
2004-06-01,14,015_mft_al25_asaq75,AL,0.9250547628780298
2004-06-01,15,015_mft_al25_asaq75,AL,0.9244103888555971
2004-06-01,16,015_mft_al25_asaq75,AL,0.9235632081924869
2004-06-01,17,015_mft_al25_asaq75,AL,0.925510550151744
2004-06-01,18,015_mft_al25_asaq75,AL,0.92558671410395
2004-06-01,19,015_mft_al25_asaq75,AL,0.9250472090885042
2004-06-01,20,015_mft_al25_asaq75,AL,0.9240694400891316
2004-06-01,21,015_mft_al25_asaq75,AL,0.9261046189314737
2004-06-01,22,015_mft_al25_asaq75,AL,0.9242576448966291
2004-06-01,23,015_mft_al25_asaq75,AL,0.9247041268364234
2004-06-01,24,015_mft_al25_asaq75,AL,0.9262565318830678
2004-06-01,25,015_mft_al25_asaq75,AL,0.925417059844909
2004-06-01,26,015_mft_al25_asaq75,AL,0.9253548831158127
2004-06-01,27,015_mft_al25_asaq75,AL,0.9245206941722707
2004-06-01,28,015_mft_al25_asaq75,AL,0.9253631150624444
2004-06-01,29,015_mft_al25_asaq75,AL,0.9250449950855418
2004-06-01,30,015_mft_al25_asaq75,AL,0.925128141074065
2004-06-01,31,015_mft_al25_asaq75,AL,0.9254720289072507
2004-07-01,0,015_mft_al25_asaq75,AL,0.9250204339620345
2004-07-01,1,015_mft_al25_asaq75,AL,0.9233464391459413
2004-07-01,2,015_mft_al25_asaq75,AL,0.9254034647397735
2004-07-01,3,015_mft_al25_asaq75,AL,0.9249004311003358
2004-07-01,4,015_mft_al25_asaq75,AL,0.9259236629293605
2004-07-01,5,015_mft_al25_asaq75,AL,0.9244150377430076
2004-07-01,6,015_mft_al25_asaq75,AL,0.9227899808061917
2004-07-01,7,015_mft_al25_asaq75,AL,0.9249073133866046
2004-07-01,8,015_mft_al25_asaq75,AL,0.9251358334952826
2004-07-01,9,015_mft_al25_asaq75,AL,0.924533363241203
2004-07-01,10,015_mft_al25_asaq75,AL,0.9275033492861523
2004-07-01,11,015_mft_al25_asaq75,AL,0.9256706948605374
2004-07-01,12,015_mft_al25_asaq75,AL,0.9244408255820533
2004-07-01,13,015_mft_al25_asaq75,AL,0.9263311214995804
2004-07-01,14,015_mft_al25_asaq75,AL,0.9251306149562374
2004-07-01,15,015_mft_al25_asaq75,AL,0.9233187496791908
2004-07-01,16,015_mft_al25_asaq75,AL,0.9228645511064422
2004-07-01,17,015_mft_al25_asaq75,AL,0.9245352097750962
2004-07-01,18,015_mft_al25_asaq75,AL,0.924288453319069
2004-07-01,19,015_mft_al25_asaq75,AL,0.9241246698836522
2004-07-01,20,015_mft_al25_asaq75,AL,0.924884481857611
2004-07-01,21,015_mft_al25_asaq75,AL,0.9252184291422699
2004-07-01,22,015_mft_al25_asaq75,AL,0.9245958454263121
2004-07-01,23,015_mft_al25_asaq75,AL,0.9241172306144607
2004-07-01,24,015_mft_al25_asaq75,AL,0.925154665242798
2004-07-01,25,015_mft_al25_asaq75,AL,0.9243699695274478
2004-07-01,26,015_mft_al25_asaq75,AL,0.9249325259094675
2004-07-01,27,015_mft_al25_asaq75,AL,0.9229625796682697
