date,run,scenario,Drug,Efficacy
2004-11-01,15,001_asaq,AL,0.9252966534465146
2004-11-01,16,001_asaq,AL,0.9230112482878318
2004-11-01,17,001_asaq,AL,0.9244760971004551
2004-11-01,18,001_asaq,AL,0.925002357846666
2004-11-01,19,001_asaq,AL,0.9273372709310729
2004-11-01,20,001_asaq,AL,0.9219283521802861
2004-11-01,21,001_asaq,AL,0.9238129364790459
2004-11-01,22,001_asaq,AL,0.9238274857909399
2004-11-01,23,001_asaq,AL,0.9238057153312392
2004-11-01,24,001_asaq,AL,0.9256367774286152
2004-11-01,25,001_asaq,AL,0.9236819459892494
2004-11-01,26,001_asaq,AL,0.9231904476047001
2004-11-01,27,001_asaq,AL,0.9234351007624451
2004-11-01,28,001_asaq,AL,0.926328911846141
2004-11-01,29,001_asaq,AL,0.9240881236197541
2004-11-01,30,001_asaq,AL,0.9225992112017384
2004-11-01,31,001_asaq,AL,0.9233533971957368
2004-12-01,0,001_asaq,AL,0.9240106380173098
2004-12-01,1,001_asaq,AL,0.9234337578934182
2004-12-01,2,001_asaq,AL,0.9245027541459643
2004-12-01,3,001_asaq,AL,0.9242486830346682
2004-12-01,4,001_asaq,AL,0.9245680163843875
2004-12-01,5,001_asaq,AL,0.9233779538907897
2004-12-01,6,001_asaq,AL,0.9245842227073267
2004-12-01,7,001_asaq,AL,0.9245155307636163
2004-12-01,8,001_asaq,AL,0.9225960699066351
2004-12-01,9,001_asaq,AL,0.9232692827043897
2004-12-01,10,001_asaq,AL,0.9235284956072536
2004-12-01,11,001_asaq,AL,0.9243075621672612
2004-12-01,12,001_asaq,AL,0.9247320470958915
2004-12-01,13,001_asaq,AL,0.9244698674506119
2004-12-01,14,001_asaq,AL,0.9259399431079092
2004-12-01,15,001_asaq,AL,0.9239159477362856
2004-12-01,16,001_asaq,AL,0.9233854635155946
2004-12-01,17,001_asaq,AL,0.9239901636211829
2004-12-01,18,001_asaq,AL,0.923756130989627
2004-12-01,19,001_asaq,AL,0.9249515196666657
2004-12-01,20,001_asaq,AL,0.9223801522818643
2004-12-01,21,001_asaq,AL,0.924335160816327
2004-12-01,22,001_asaq,AL,0.9229313888499295
2004-12-01,23,001_asaq,AL,0.9249626288477251
2004-12-01,24,001_asaq,AL,0.9242782001274704
2004-12-01,25,001_asaq,AL,0.9229797428683296
2004-12-01,26,001_asaq,AL,0.9236460617418064
2004-12-01,27,001_asaq,AL,0.9233284832977602
2004-12-01,28,001_asaq,AL,0.9250076369286175
2004-12-01,29,001_asaq,AL,0.9249470602614202
2004-12-01,30,001_asaq,AL,0.9218605279024549
2004-12-01,31,001_asaq,AL,0.9226283510782293
2005-01-01,0,001_asaq,AL,0.9233276839824311
2005-01-01,1,001_asaq,AL,0.9232464900389891
2005-01-01,2,001_asaq,AL,0.9239647778399989
2005-01-01,3,001_asaq,AL,0.92490495548221
2005-01-01,4,001_asaq,AL,0.9243586094622537
2005-01-01,5,001_asaq,AL,0.9245760196834883
2005-01-01,6,001_asaq,AL,0.9237603957754388
2005-01-01,7,001_asaq,AL,0.9229593343649067
